Wallet,Age_Days,Days_Active,Total_Tx,Avg_Tx_Day,max_addresses,addr_nghbor,Tokens_Traded,Token_Counterparties,SOL_Counterparties,SOL_In,SOL_Out,Net_SOL_Transfer,SOL_Balance,USD_In,USD_Out,USD Balance,Gas_Paid_By_Others,Gap_Top4_Hrs,Gap_Others_Hrs,owner,days_since_last_sig
5xAJzYMVeMcw6nUoM7vkmR7d1ppdbwauNQ7kjRN8L3Np,264,17,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,wallet,24.0
7GCKg9wxpdaEEoqR1EG5PhtKvwFuYVgZzhzDopE6Tq1W,1582,24,29.0,1.21,3,7,0,0,6,537.1,537.1,0.0,0.0,0.0,0.0,0.0,1.2083333333333333,0.0,0.0,wallet,1405.0
FsPXUXVCJq3YyMEF9GadqgEfT1XBQczKrpmUFXcstvsY,691,15,60.0,4.0,22,13,1,2,10,3779.0,3779.0,0.0,442.93,0.0,0.0,0.0,1.1111111111111112,0.01,0.0,wallet,34.0
CPAshMzn4tgE6mxjWpuMNPDRSmuqwTtERqouR8mvP6vU,1050,1,2.0,2.0,3,3,0,0,2,263.0,263.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1052.0
CCEXfEvjoXG3KfyHJkMSUSFJjRdhj8BZDbEYHZYwY2ND,1044,1,2.0,2.0,3,3,0,0,2,260.0,260.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1045.0
3FYbt6DtEDjsxvZWR5N5HieCpnUhKhzCV1iHWKVFJhYF,209,124,863.0,6.96,9,206,2,1,94,374655.1,374655.1,0.0,0.0,0.0,0.01,0.0,2.5532544378698225,244.99,0.0,unknown,32.0
6rw3VJpBLV2mZKay8KjPYNAd1zyNHqiFGBo4Q7JBwAau,1644,44,138.0,3.14,29,5,32,0,3,260.3,260.3,0.0,0.0,0.0,0.0,1.1,5.75,3710.21,659.02,unknown,201.0
CeB4YvePq3HZkwBEuM5AZ9HVLSKmtC5vreA9Lst4rkAa,1682,23,104.0,4.52,22,14,1,2,15,1707.0,1707.0,0.0,28.57,0.0,0.0,0.0,1.1954022988505748,723.82,0.0,wallet,4.0
HGRtosiVadioquNey5k9WwuSgVmjrnDftwkRo9n8GWcK,1043,1,2.0,2.0,3,3,0,0,2,258.0,258.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1044.0
7D9fxmyfANUmtFwtRjdbE8oohiLx9sKsNMWUiKFf6dZB,1054,1,2.0,2.0,3,3,0,0,2,255.0,255.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1055.0
8cpAJvMD1UsnxHd5z7VRvzukEJ1uDb7xe8nRT7hFHo5b,1053,1,2.0,2.0,3,3,0,0,2,255.0,255.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1054.0
3K5uBUDvfMtF4UZwDj4oJcuEfgycT2ExbDKvo8zwwKgL,300,1,2.0,2.0,4,3,0,0,2,254.4,254.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,wallet,301.0
495iTgW4PWvax4dDzwMTifdiZ6d3Ty3hRtdLpBgDaT1t,201,5,10.0,2.0,22,3,0,0,3,254.7,254.7,0.0,0.75,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,wallet,17.0
HGVMnZbn2QMALNzqQDaucbEXQBoShVFDgvLvM73KKzwe,272,94,1000.0,10.64,54,104,21,0,4,662.4,662.4,0.0,0.0,0.0,0.0,0.0,1.3245033112582782,4790.92,187.49,unknown,14.0
7oFFgAgLWCQBieEKVba6VHLqdSuNoxKqHZyje2YdT5kJ,1046,1,2.0,2.0,3,3,0,0,2,252.0,252.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,unknown,1048.0
BrU9qKLXwVPP72HkjKjBdpQVfs8SiQSLmjCVxfPuLnvL,709,16,33.0,2.06,29,17,5,1,5,679.8,679.8,0.0,0.0,0.0,0.0,0.0,1.5714285714285714,5593.74,0.0,unknown,14.0
2EWfqemkf8dcE9yccGiFiwxN58WWkc1rTZfUw6UjUsax,497,33,1000.0,30.3,48,338,113,0,11,3822.2,3822.2,0.0,0.0,0.0,0.0,0.0,2.202643171806167,1244.41,3.05,unknown,333.0
5d6DRDYMtCSpAxgfPx536wrC4SuF1ytCRBZkpcNnQLK7,315,69,1000.0,14.49,58,48,14,11,35,718.8,718.3,0.0,0.0,0.0,233.48,0.0,1.3368983957219251,3962.09,468.48,unknown,92.0
9UbU7oaVXX6t7bMthxzzGPnWumFNxoWqUwX3qsrxb4pp,0,1,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,57.78,0.0,0.0,0.0,0.0,0.0,0.0,wallet,-1.0
S5sZC6FRqSyxzGiUbTCczu6BZv7tQ92F5Ge3UsQxYbH,640,21,125.0,5.95,22,8,0,0,12,621.2,621.2,0.0,5.96,0.0,0.0,0.0,1.2755102040816326,0.0,0.0,wallet,38.0
G2Th4WQC448WytivHWoVE6qgWykvumMMjiGT7KkdyrWZ,19,17,371.0,21.82,60,28,7,0,9,366.6,366.6,0.0,0.02,0.0,0.0,0.0,2.348101265822785,217.24,0.0,wallet,2.0
AuKfWbRPC18RKVNSde2ZbtAAERg8PuogF9mSiatxv5Q5,1671,64,117.0,1.83,38,16,59,0,3,1489.9,1489.9,0.0,0.1,0.0,32284.82,0.0,1.625,18062.94,35.89,wallet,96.0
pwk3aMJJty3F88BRgkK4g9iy2wHghurCWHFyoUNsXd6,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountEuto4sgXgfeNG6ZZG99PRTozrevoH6TQJgC6i1fxrYAm,0.0
FzUQwrzjLoPYB8dR4HYU9AYCxaRpVyv4owM5KqmGWgaX,68,26,185.0,7.12,23,37,0,0,45,598.0,598.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,0.0,0.0,unknown,12.0
2s4PckRfPMhjHX1Xt51HP8LtfsHdnc3x1SgTJnHyVdpx,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,program_accountStake11111111111111111111111111111111111111,24.0
9JWBRwnTZSV2jioRisjCErRQ6utVfcJxR9snVothgBFb,239,8,79.0,9.88,40,13,3,0,7,297.9,297.9,0.0,0.04,0.0,0.0,0.0,1.2153846153846153,1140.97,0.0,wallet,192.0
6gXnPcxJpXCBapnGUMaqyjbEfJBx4GUH8UR2eQXQ1kdM,55,3,18.0,6.0,3,2,0,0,2,176.5,176.5,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,unknown,50.0
GxH6kn2qrZfsmcT5xu4YDgbNpkByw726YBvEKuxas4XH,121,6,47.0,7.83,21,12,0,0,13,551.3,551.3,0.0,1.18,0.0,0.0,0.0,1.119047619047619,0.0,0.0,wallet,14.0
7RjsTNwoSRRksGNbywACf83mCDSNUH6c2VjRdHYgaj3x,397,51,730.0,14.31,24,37,0,0,13,865.8,865.8,0.0,0.0,0.0,0.0,0.0,1.254295532646048,0.0,0.0,wallet,1.0
HV7MqZzpEJVgc3ySCHD7TCa9A3xjdR638vhBnJgw7yBb,15,16,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,8.98,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
2czApRz7P2b6cABh7XRUG3ynq2s6ap5c31QD8mdwCY4V,27,21,1000.0,47.62,47,20,4,0,40,660.6,660.6,0.0,0.0,0.0,0.0,0.0,1.236093943139679,123.14,0.0,unknown,4.0
21RQUA4o9ZUYvHKmYedFva6BU2DL9GrHkXJ1Fx2ckvwZ,380,137,1000.0,7.3,61,176,135,3,108,3192.5,3192.5,0.0,0.18,2000.0,2895.44,0.0,1.663893510815308,8072.84,1686.22,wallet,6.0
H16QA8aEy5QNbgQBF4KZNYJAWmnKDsgk5i79jTEvvPWK,1665,11,52.0,4.73,18,13,9,1,4,509.0,509.0,0.0,0.0,0.0,0.0,0.0,2.888888888888889,694.72,76.51,unknown,833.0
3SHTKDS1167NCScLM5unjnG2rsTKCv3MAfAXx5PDTbYY,416,12,25.0,2.08,4,7,0,0,7,474.6,474.6,0.0,0.0,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,unknown,15.0
66pLoea3zCr4BQBLGz2kKTaxb4wkL1s67eWD5HWuLtoP,265,87,1000.0,11.49,58,117,19,0,102,1037.3,1037.3,0.0,6.01,0.0,0.0,0.0,1.3531799729364005,5421.44,460.85,wallet,5.0
8YUps3AXJXNTvznNejA2L2FrNXUPigfr8ykpqkMVnJgv,732,15,47.0,3.13,57,12,9,0,6,43596.9,43596.9,0.0,0.0,0.0,0.0,0.0,1.6785714285714286,2683.56,0.02,unknown,402.0
DpnSDp6M7bSTfPdvvx3GegrGs17jNT8gs5q3u6forwJw,347,2,7.0,3.5,20,3,0,0,3,213.4,213.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,wallet,234.0
BtAJmEgCP78TCESBZBZrGmfBQKd7rrzXqwvYry4vXfBj,331,13,158.0,12.15,22,5,0,0,7,535.4,535.4,0.0,0.01,0.0,0.0,0.0,1.1532846715328466,0.0,0.0,wallet,310.0
7ebpPdZ327BvB9c8XpQdeQrrBiyHUXKCveQUyRkE5vXg,28,27,1000.0,37.04,64,467,171,3,21,4060.9,4060.9,0.0,0.0,1.55,0.0,1.18,2.217294900221729,537.25,12.45,unknown,0.0
9fCy41FBpD4ESKmywFQJNc7buQquc3AXPXmnvayZ8dhj,219,116,1000.0,8.62,61,117,39,0,0,1264.9,1264.9,0.0,0.66,2500.0,1500.0,3905.5,1.5082956259426847,5143.01,597.04,wallet,2.0
79BWcMXPdNtLoasdU2u3Aj4D5AwGPTWJGHHeUzt2To9J,41,31,1000.0,32.26,23,18,0,0,43,264.2,264.2,0.0,35.29,0.0,0.0,0.0,1.106194690265487,0.0,0.0,wallet,3.0
2AuAaUcKNSLr9x5GSH4tXx7n8dfec9ffyjx5becJA5WQ,275,77,1000.0,12.99,56,180,69,0,20,1065.4,1065.4,0.0,0.0,0.0,3551.2,0.0,1.485884101040119,3746.42,166.21,unknown,65.0
6PSQnfdYP7mbnPNk986kbtk3MrRrzL7bRDhhFfhZ5u2Y,675,22,1000.0,45.45,45,79,103,0,0,833.0,833.0,0.0,0.0,0.0,0.0,0.0,1.0,6144.73,5.42,unknown,416.0
fqiXSRnpjURsBhgsuHCvMCEsjFvvCRvgioeyoVfDzFn,48,2,17.0,8.5,22,9,0,0,7,252.0,252.0,0.0,0.0,0.0,0.0,0.0,1.5454545454545454,0.0,0.0,unknown,48.0
3cG7d6GmX47HKSX5nWRX9MJpruCojbzUkak92gSXGtG5,68,46,1000.0,21.74,43,267,162,0,63,1404.7,1404.7,0.0,0.0,0.0,320000.0,0.0,3.424657534246576,1284.86,229.61,unknown,0.0
TU59dytwqQKswgSQvDFvNjYF7CKApwj9JoQbghpGewm,8,9,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,466.58,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
25M8coeQQg39iywsKMyFRhXrGX2tBTG4SErn7dcRCfam,1628,80,189.0,2.36,27,43,23,1,19,16783.9,16783.9,0.0,14.45,0.0,0.0,0.0,1.1666666666666667,3699.56,0.0,wallet,122.0
87c98LdGRuDU4sQT96E9wxWqJppbvhA8y8vqxpdzo5fD,293,2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,293.0
HvDpfrVrBMjAw3r7PwpkHozQXZDDmdEPuJ6qPmUtamCU,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountDKZbZkZDj27qvfDSRJZwQsLMpwbq8AuhN9HjBC63WhGp,58.0
B6n7JxbmkqFNXVdBBv5S854VpRdiRwd3KjA2UAsaf62M,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account2WR19MxLfAKT4pZErCYVHpDy9XHWhZGNoDbBuqGXWNEq,0.0
H4s6gbL27ahCbjRRu5oRaD9cFUUza3Y16mEYGKHoiex5,312,8,25.0,3.12,22,21,1,0,7,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2.7777777777777777,137.11,0.0,unknown,195.0
BdZBQGZ3icyTGyhmQnzTpnWmQjDmHbGpmenWN6QPNipE,2,4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,91891.21,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
2uRbP1FzLSqrkFTeR3PeAbeYMwEU4D8Lz1FXGi6S9RrZ,39,24,1000.0,41.67,22,47,10,11,101,801281.0,801281.0,0.0,1195.69,0.0,0.0,0.0,1.5432098765432098,835.31,231.9,wallet,0.0
ARwCYJSfnDk1iGuDN92yGTRP5ayQcTQPWPJsyhh3mrek,48,2,7.0,3.5,22,4,0,0,3,2366.0,2366.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,unknown,48.0
A5aN7bsFo5donguErMxNjKLp2FKiP8CphDFYZmVmRvNU,717,12,35.0,2.92,21,8,1,0,9,3903.4,3903.4,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,unknown,424.0
2Ejnns2Fd5gsZdFJbnkZmQEwbrgoiMc2ikKcS2z2Ps3e,29,30,1000.0,33.33,32,123,124,47,59,206510.9,206510.9,0.0,131278.4,3890.02,32228470.7,40281992.36,1.364256480218281,670.18,102.09,wallet,0.0
EeWSWUA1Y1qW7Fw6KDroXKFZ4pTu8AG3zo5oJAo4bt5Z,48,3,10.0,3.33,52,12,3,0,4,2468.7,2468.7,0.0,0.01,0.0,0.0,0.0,1.4285714285714286,2.2,0.0,wallet,43.0
23Kg7mG7xnSYPa7sRqLcvFmd6UnVkC6doYUMjZKAdwb5,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountHRvAsD2cCjP19BPvMRgT1XyR9Gk15xP8T2LTG8Ztkg8W,49.0
9Ws5GF8ViemNfrzbybsWHfVCy8kPNbJcjiFWbvGn64La,3,4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,138.77,0.0,0.0,100.0,0.0,0.0,0.0,wallet,-1.0
4eFJySE3J6AmiGQSGXLweTpMqCLFagT7VmsSBaExCjjM,495,106,1000.0,9.43,23,41,1,1,50,1323042.0,1323042.0,0.0,0.1,0.0,0.0,0.0,1.567398119122257,2.0,0.0,wallet,6.0
4eFzVuheUwKbgSGT4g3cCYdgvNAH8FuJATcX5Z1kCjjM,171,13,30.0,2.31,9,5,1,1,6,119163.8,119163.8,0.0,0.0,0.0,0.0,0.0,3.333333333333333,2.09,0.0,unknown,50.0
5RUbFemkWozqmsFvnQmNU7qnChbbwAn9nLY1ySfh2TXd,247,16,96.0,6.0,22,4,0,0,5,1409.1,1409.1,0.0,0.0,0.0,0.0,0.0,1.352112676056338,0.0,0.0,unknown,14.0
2BkowHoWC2PuJMEgoe5e6omRdg6cw5Y9P1qV4KzuHaLe,503,11,85.0,7.73,41,15,11,0,5,676.8,676.8,0.0,283.77,0.0,0.0,0.0,1.2878787878787878,333.54,0.11,wallet,461.0
3YjxztBuVowaxh8oS1LrLFfAb9f8z2QYYiGLJh3PYuBg,503,21,167.0,7.95,22,42,1,0,27,1047.4,1047.4,0.0,0.0,0.0,1252.0,0.0,1.176056338028169,318.44,0.0,wallet,75.0
EDiQ7MsNLaqGctPdsjAFepBsQN9daV6xqWownBtwu9ag,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountHHSgwYfZ5jpNe7ouop8T2xC44j3fbT3Upne4pbKCT3dg,880.0
Ek2o64SbxvU6VFYbTA1SSwud3x7n4UV5mhK5iTYJoBCG,48,2,5.0,2.5,8,4,0,0,4,537.0,537.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,unknown,48.0
4vC7n3M17EE5u1KdBRxjZfKLhfKwnwQidkd2EbSwPof5,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_account8gtH2nt8ggc3phmuK5myeteGbxV9Nf7fDDbkLeXyTft4,2.0
CcHDqzVE1FgZdTWabbAue6JDBYyiQLJMfZwAPbzKan6m,358,15,47.0,3.13,22,6,0,0,12,1569.8,1569.8,0.0,308.33,0.0,0.0,0.0,1.0444444444444445,0.0,0.0,wallet,21.0
A4wWxbWV7UK54neig73QJx8GvvkRVfXYXVvBwtzUW89H,289,46,1000.0,21.74,49,59,18,11,72,279.3,279.3,0.0,0.0,0.0,0.0,0.0,1.203369434416366,1606.44,53.0,unknown,175.0
ARbzM47h4Tv2hT5uTn71QsqamogdMm5CKWoCsWBJS7VS,313,52,374.0,7.19,41,34,19,0,3,2000.1,2000.1,0.0,0.0,0.0,1.0,0.02,1.6771300448430493,1724.1,7.68,unknown,186.0
DwjqVRn5ZQCRamkHKBeaqVN8KY6iAem34ACBQq8joUv8,356,6,36.0,6.0,22,21,1,0,0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,3645.14,0.0,unknown,205.0
2TdY6AGpvmyAaFHsyxmEtqb8F1si1xaDtJA6oX6LZvcR,306,12,58.0,4.83,22,21,1,0,4,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2.636363636363636,2495.28,0.0,unknown,203.0
8AhdB2xLdt6X1B3cv6TzGBg74HsY1vY26AZhsBqLEsJP,252,11,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,wallet,62.0
8T6MR2TWr6DkVYerqt2A586rvCZw85VEn1tuEdJhUA8N,306,1,2.0,2.0,22,21,1,0,0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,307.0
8zHHhEkeeWsMDk71ftGrM8pomA8v6mhHTDjx9jfdd1mZ,246,37,1000.0,27.03,52,174,45,3,13,1075.1,1075.1,0.0,0.0,0.0,14228.49,0.0,1.0,4749.2,59.22,unknown,23.0
6JySD3fkpbVAu1eJQc9mfCL4BABeHFfgKsKMEBCKFgHy,306,1,2.0,2.0,22,21,1,0,0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,unknown,307.0
FvJTGYRCoqbiSDERfeLEXHUYGYxhCxo2yMJWn7TjsHZF,312,8,68.0,8.5,22,21,1,0,5,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,6.181818181818182,138.68,0.0,unknown,271.0
Bb86pFeHtbFcTtCnw62pCKBigQ8dAukBGqE7wk523Ev4,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,program_accountAQZdYsg36tEn8ZJ7RKSSLbUSLoGPBi71TCLruCDepYom,176.0
Ho7kBzieA1EpqLKgSMgPQDtYGSk59NfpHowTMQTwKzbH,313,51,282.0,5.53,42,32,9,0,2,2000.1,2000.1,0.0,0.0,0.0,1.0,0.02,1.5666666666666669,2250.94,38.47,unknown,186.0
HLExttcw5CSfgh5TtJkbkHgDk2XLPQHSgwUpsL7fJksu,306,3,8.0,2.67,22,21,2,3,2,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2.0,819.5,0.0,wallet,239.0
pnY4KypZMePTegyWzB1GTVY2hq4CUVJaRduDW9FAPkw,306,29,68.0,2.34,44,41,15,1,0,2036.5,2036.5,0.0,0.01,0.0,0.0,0.0,1.0,6831.12,1810.06,wallet,21.0
3C13DLYeW8t8LBy2Mwv6mUWojjoeWQu1Qq4up555an9L,345,11,30.0,2.73,41,27,6,0,4,2000.4,2000.4,0.0,0.0,0.0,0.0,0.0,2.5,182.35,0.0,wallet,219.0
5NUD3eg1FTAPKmhy3Dtr215h76CWCxpXKXydjc9kvhrG,469,45,92.0,2.04,22,23,5,0,0,2014.8,2014.8,0.0,0.0,0.0,0.0,0.0,1.9574468085106385,4497.56,358.18,unknown,218.0
J4CcWh3Xyx1xzBtAGCuvqEoNUGUSuH4aYa2ZbM6w3TAi,357,12,17.0,1.42,22,21,1,0,0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,4778.7,0.0,unknown,159.0
GNV6g1yomYPfK7tawJDSC7sQbancGat9UpVLnMCpA9aS,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token_accountGNV6g1yomYPfK7tawJDSC7sQbancGat9UpVLnMCpA9aS,-1.0
4cgnB7HTzsPQBGTDPi3bD9WfYVX3Tz6bxGaCmmTCSg2q,410,89,1000.0,11.24,22,40,1,1,10,4000.0,4000.0,0.0,2.09,0.0,0.0,0.0,1.0,4506.0,0.0,wallet,224.0
F6Rt2mBw8ny2brLHVUAkVsWPLRm3q37s5KqH1QujWonP,174,4,9.0,2.25,7,4,0,0,5,843.5,843.5,0.0,0.1,0.0,0.0,0.0,1.5,0.0,0.0,wallet,24.0
3h8c3ZZj6YYUeK4QEkmy5a9GR8CkXpJodFovyhvQebzY,1671,48,1000.0,20.83,33,498,27,0,492,47753.8,47753.8,0.0,0.01,0.0,264132.05,0.0,1.5797788309636651,632.02,251.06,wallet,201.0
HYtgQWYWTsheLb41cGfHxBVg5RLPJ535W4m2kgsxurcF,1749,96,904.0,9.42,33,10,56,0,7,291.0,291.0,0.0,0.0,0.0,35900.53,0.0,15.322033898305085,2934.59,649.18,wallet,201.0
DQG2LyFhHfBvji7mi3ASHo313XEa6aQoJbhA2pHVhHA5,14,16,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,86.9,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
4gGbNESGCEwJ4qGTg1j77XkMPe7BCuMFBChUeXQC8uRz,924,2,4.0,2.0,13,4,0,0,3,308.2,308.2,0.0,1.3,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,wallet,840.0
3YjpejNsMVCq5vUKXCvKKdpS1EgM2Zre3PvVFZxRYuBg,181,13,30.0,2.31,3,2,0,0,3,146.9,146.9,0.0,0.0,0.0,0.0,0.0,3.75,0.0,0.0,unknown,86.0
GhMn1tVcuodZjB49KyiGTr7atKUwx2eZxkg6NwcmAqND,121,3,31.0,10.33,21,11,0,0,6,319.0,319.0,0.0,0.0,0.0,0.0,0.0,1.24,0.0,0.0,wallet,102.0
2UXDLJYQWvFxcgvVR4ARttnpBuSSQPsvxj3RLD9KsBeJ,48,4,10.0,2.5,27,9,2,0,5,554.8,554.8,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,23.84,0.0,wallet,43.0
7X5RzYWMQ2waQurNBW3xPLj3yfGhCE2z9fcoH31eAHeS,377,65,1000.0,15.38,23,22,0,0,21,1153.4,1153.4,0.0,0.0,0.0,0.0,0.0,1.2515644555694618,0.0,0.0,wallet,1.0
8gtH2nt8ggc3phmuK5myeteGbxV9Nf7fDDbkLeXyTft4,74,11,46.0,4.18,22,6,1,0,7,134.7,134.7,0.0,0.5,0.01,2881.0,0.0,1.2105263157894737,1745.92,0.0,wallet,2.0
HKQKY91MPubnG4wrVZTohrFwJSXtg4hvFnPqieJom4AA,1669,116,680.0,5.86,57,51,79,9,24,54001.9,54001.9,0.0,1.0,0.0,0.0,0.0,1.3518886679920477,19733.86,316.07,wallet,231.0
HJDziXtqVhx981RT49BW2ZBgUyAtbujcedbpQq9c4b1w,1683,33,90.0,2.73,36,17,15,0,8,835.6,835.6,0.0,0.0,0.0,38883.73,0.0,2.3684210526315788,6165.81,124.02,unknown,505.0
Hdn2kzDCwfSWp94mdJvW75Ts8EvgeCEPwNR3MRWw6GEF,1672,36,73.0,2.03,26,15,23,0,5,358.6,358.6,0.0,59.1,0.0,0.0,37.01,1.921052631578948,3901.6,464.57,wallet,313.0
CgBbrjMnThr9cyZH4Hwjm5Kxah88jVq5Poe4Ge63Ein9,478,5,26.0,5.2,20,6,0,0,6,264.6,264.6,0.0,0.0,0.0,0.0,0.0,1.5294117647058822,0.0,0.0,wallet,77.0
5d5MixRVFs4p4Qp3kvdqpALrqa5Gvg3Lm9U4qUuoDJiN,13,1,8.0,8.0,6,3,0,0,1,235.2,235.2,0.0,0.04,0.0,0.0,0.0,1.6,0.0,0.0,wallet,14.0
DG1dx4vR81RU2gThhjU5LZvPCPphVtKNrSRHyfGMVtXr,99,3,31.0,10.33,21,11,0,0,3,253.4,253.4,0.0,0.0,0.0,0.0,0.0,1.1071428571428572,0.0,0.0,wallet,94.0
DWKP6QTADwahCKBaSuGm8vhJD6NKZCDG5FDEAQBhuCq7,1741,150,1000.0,6.67,54,82,172,1,28,2721.8,2721.8,0.0,0.38,0.0,273303.22,0.05,8.19672131147541,18693.0,706.14,wallet,201.0
CQqHDCcQghng1a3bBzjaeX121NWp2VDLLj8X8Kgzi5A1,1626,50,111.0,2.22,33,5,21,0,5,256.0,256.0,0.0,0.0,0.0,0.0,0.0,2.055555555555556,11106.79,71.49,unknown,17.0
BYpyq2R8T3GQjbZqZG9Q2sTFQoUwk8AVLgLT7gPjydMY,546,42,245.0,5.83,59,72,11,1,9,2179.6,2179.6,0.0,0.0,0.0,0.0,0.0,1.432748538011696,5964.53,739.42,unknown,184.0
Ay4TjdSY9rie5dbnjJHaA2KzbATqMtrENaqVUPacECCc,292,2,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unknown,292.0
CaLybvJn6LRD7ZtJMWSbX3LurLSvBryvFVGrkgWrUv9D,132,32,1000.0,31.25,59,331,344,5,21,776.7,776.7,0.0,13.19,0.0,0.0,13285.05,3.0303030303030303,2423.2,84.27,wallet,4.0
9wvXHZCKWJBXrTrPH5DL7RVWFyLgoE1i9ipYbBT2Rv5X,3,4,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,32.46,0.0,0.0,0.0,0.0,0.0,0.0,wallet,0.0
BG87JwWijWD99H1EKC5oxr4JCumUtR6AHxjX7dcvZEVg,229,75,1000.0,13.33,57,371,218,0,0,3735.3,3735.3,0.0,0.0,0.0,0.0,0.0,1.0,2509.58,30.45,unknown,4.0
BeQFVT32xPcQCr1TKdmN8WNCHbdnQQbdQPBJGmeqPC7,382,210,979.0,4.66,24,45,0,0,31,2281.3,2281.3,0.0,0.56,0.0,0.0,0.0,1.239240506329114,0.0,0.0,wallet,0.0
AzrYKY6f8RsSwpopEcDarNMobNTH7SD5kk8PuGekFi4E,521,44,107.0,2.43,23,37,2,1,10,2241.6,2241.6,0.0,0.0,0.0,0.0,0.0,1.646153846153846,702.32,0.0,unknown,25.0
Bw5dwjtxRS1Gmhhdg7guXZpmHYC3DtqYE9kwCHDk2M5Y,609,6,10.0,1.67,22,21,3,2,0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,1.0,202.95,0.0,unknown,307.0
Ai57UxQYwsKU1kxfhK6r1jEti2EUaPo8uqKRY5zSQ2Jx,781,30,190.0,6.33,50,113,85,0,0,2520.8,2520.8,0.0,0.0,0.0,0.0,0.0,1.0,8973.54,0.56,unknown,217.0
As1W1t4FP13o3RKUpVRuDzmXYbvPuu55jstp6gYj8wvY,323,11,22.0,2.0,22,23,2,1,1,2000.0,2000.0,0.0,0.01,0.0,801.78,93.5,2.0,1306.08,0.0,wallet,21.0
